Time,TP9,AF7,AF8,TP10,ABS(TP)SUM,ABS(AF)SUM,ABS_SUM,Non-ClenchedTeeth
1627069801734.34,-85.45,-56.15,-96.19,62.01,147.46,152.34,299.8,True
1627069801738.25,208.98,-47.85,-82.03,82.52,291.5,129.88,421.38,True
1627069801742.15,245.61,-42.97,-80.57,72.75,318.36,123.53999999999999,441.90000000000003,True
1627069801746.06,-50.29,-55.18,-94.73,40.53,90.82,149.91,240.73000000000002,True
1627069801749.96,-143.55,-56.15,-95.7,32.23,175.78,151.85,327.63,True
1627069801753.87,128.91,-46.39,-81.54,50.29,179.2,127.93,307.13,True
1627069801757.78,269.04,-40.04,-73.24,65.43,334.47,113.28,447.75000000000006,True
1627069801761.68,28.32,-42.97,-79.1,51.27,79.59,122.07,201.66,True
1627069801765.59,-149.41,-49.8,-88.38,45.41,194.82,138.18,333.0,True
1627069801769.5,55.66,-37.11,-74.22,52.73,108.38999999999999,111.33,219.72,True
1627069801773.4,275.88,-24.41,-61.04,55.66,331.53999999999996,85.45,416.99,True
1627069801777.31,107.42,-29.3,-75.68,36.62,144.04,104.98,249.02,True
1627069801781.21,-156.25,-36.13,-85.94,12.7,168.95,122.07,291.02,True
1627069801785.12,-50.78,-30.27,-77.64,14.65,65.43,107.91,173.34,True
1627069801789.03,220.21,-25.39,-67.38,22.95,243.16,92.77,335.93,True
1627069801792.93,176.76,-34.18,-74.22,25.39,202.14999999999998,108.4,310.54999999999995,True
1627069801796.84,-94.73,-47.36,-71.29,23.93,118.66,118.65,237.31,True
1627069801800.75,-121.09,-41.99,-71.29,4.39,125.48,113.28,238.76,True
1627069801804.65,139.65,-32.71,-78.61,2.44,142.09,111.32,253.41000000000003,True
1627069801808.56,199.22,-39.55,-83.01,12.21,211.43,122.56,333.99,True
1627069801812.46,-75.68,-33.2,-83.98,-17.09,92.77000000000001,117.18,209.95000000000002,True
1627069801816.37,-186.04,-30.27,-87.4,-28.81,214.85,117.67,332.52,True
1627069801820.28,69.34,-31.25,-86.91,3.91,73.25,118.16,191.41,True
1627069801824.18,236.33,-27.34,-83.5,22.46,258.79,110.84,369.63,True
1627069801828.09,12.21,-27.83,-88.87,2.44,14.65,116.7,131.35,True
1627069801832.0,-202.15,-32.23,-87.4,-15.63,217.78,119.63,337.40999999999997,True
1627069801835.9,-14.65,-37.11,-88.87,4.88,19.53,125.98,145.51,True
1627069801839.81,234.38,-28.81,-83.5,38.09,272.47,112.31,384.78000000000003,True
1627069801843.71,95.21,-23.44,-70.31,17.58,112.78999999999999,93.75,206.54,True
1627069801847.62,-184.08,-32.23,-79.59,-18.55,202.63000000000002,111.82,314.45000000000005,True
1627069801851.53,-104.98,-36.13,-88.38,1.95,106.93,124.50999999999999,231.44,True
1627069801855.43,187.01,-28.81,-73.24,39.06,226.07,102.05,328.12,True
1627069801859.34,161.13,-21.97,-64.45,17.09,178.22,86.42,264.64,True
1627069801863.25,-127.44,-28.81,-73.24,-5.86,133.3,102.05,235.35000000000002,True
1627069801867.15,-166.99,-34.67,-81.05,2.93,169.92000000000002,115.72,285.64000000000004,True
1627069801871.06,116.21,-28.32,-75.68,26.86,143.07,104.0,247.07,True
1627069801874.96,212.89,-23.44,-62.99,19.04,231.92999999999998,86.43,318.35999999999996,True
1627069801878.87,-60.06,-29.3,-71.29,-23.44,83.5,100.59,184.09,True
1627069801882.78,-204.59,-31.25,-84.47,-30.27,234.86,115.72,350.58000000000004,True
1627069801886.68,43.46,-23.93,-67.87,7.32,50.78,91.80000000000001,142.58,True
1627069801890.59,227.54,-19.04,-58.11,16.11,243.64999999999998,77.15,320.8,True
1627069801894.5,12.7,-27.34,-73.73,-24.9,37.599999999999994,101.07000000000001,138.67000000000002,True
1627069801898.4,-211.91,-39.55,-84.96,-31.25,243.16,124.50999999999999,367.66999999999996,True
1627069801902.31,-49.8,-33.2,-66.89,-7.32,57.12,100.09,157.20999999999998,True
1627069801906.21,211.91,-20.02,-43.46,-9.77,221.68,63.480000000000004,285.16,True
1627069801910.12,97.17,-25.39,-51.27,-22.95,120.12,76.66,196.78,True
1627069801914.03,-198.24,-30.27,-63.48,-43.95,242.19,93.75,335.94,True
1627069801917.93,-146.97,-25.39,-58.11,-35.64,182.61,83.5,266.11,True
1627069801921.84,141.11,-21.48,-52.25,-7.81,148.92000000000002,73.73,222.65,True
1627069801925.75,147.46,-16.6,-55.66,-18.07,165.53,72.25999999999999,237.79,True
1627069801929.65,-141.6,-19.53,-61.04,-49.32,190.92,80.57,271.49,True
1627069801933.56,-208.01,-20.51,-57.62,-47.36,255.37,78.13,333.5,True
1627069801937.46,64.45,-18.55,-51.76,-12.21,76.66,70.31,146.97,True
1627069801941.37,173.34,-22.46,-53.22,0.0,173.34,75.68,249.02,True
1627069801945.28,-85.45,-22.95,-59.57,-25.39,110.84,82.52,193.35999999999999,True
1627069801949.18,-250.49,-21.48,-63.48,-47.85,298.34000000000003,84.96,383.30000000000007,True
1627069801953.09,-13.67,-21.0,-53.22,-31.25,44.92,74.22,119.14,True
1627069801957.0,205.08,-26.37,-51.27,-12.21,217.29000000000002,77.64,294.93,True
1627069801960.9,8.3,-30.27,-67.38,-30.76,39.06,97.64999999999999,136.70999999999998,True
1627069801964.81,-248.05,-18.07,-62.99,-62.99,311.04,81.06,392.1,True
1627069801968.71,-114.75,-16.11,-48.83,-45.9,160.65,64.94,225.58999999999997,True
1627069801972.62,159.67,-16.11,-43.95,-21.48,181.14999999999998,60.06,241.20999999999998,True
1627069801976.53,77.64,-12.7,-51.27,-36.62,114.25999999999999,63.97,178.23,True
1627069801980.43,-209.47,-14.65,-62.5,-68.85,278.32,77.15,355.46999999999997,True
1627069801984.34,-188.96,-15.14,-64.94,-68.85,257.81,80.08,337.89,True
1627069801988.25,103.03,-13.67,-59.57,-34.18,137.21,73.24,210.45,True
1627069801992.15,139.16,-11.23,-53.71,-36.13,175.29,64.94,240.23,True
1627069801996.06,-146.48,-14.16,-58.11,-67.87,214.35,72.27,286.62,True
1627069801999.96,-239.75,-19.53,-59.57,-72.75,312.5,79.1,391.59999999999997,True
1627069802003.87,31.25,-22.46,-53.71,-39.55,70.8,76.17,146.97,True
1627069802007.78,177.25,-13.18,-37.6,-27.34,204.59,50.78,255.37,True
1627069802011.68,-71.78,-5.86,-44.92,-62.01,133.79,50.78,184.57,True
1627069802015.59,-262.7,-16.6,-65.43,-75.68,338.38,82.03,420.41,True
1627069802019.5,-50.29,-13.18,-54.69,-44.92,95.21000000000001,67.87,163.08,True
1627069802023.4,182.13,-4.88,-41.99,-31.25,213.38,46.870000000000005,260.25,True
1627069802027.31,29.3,-9.77,-45.41,-55.66,84.96,55.17999999999999,140.14,True
1627069802031.21,-228.03,-15.14,-54.2,-78.13,306.15999999999997,69.34,375.49999999999994,True
1627069802035.12,-127.93,-7.81,-52.73,-66.89,194.82,60.54,255.35999999999999,True
1627069802039.03,146.48,-4.88,-46.88,-44.43,190.91,51.760000000000005,242.67,True
1627069802042.93,95.7,-8.79,-47.85,-54.2,149.9,56.64,206.54,True
1627069802046.84,-189.94,-14.65,-58.59,-84.96,274.9,73.24000000000001,348.14,True
1627069802050.75,-199.22,-14.65,-58.59,-68.36,267.58,73.24000000000001,340.81999999999994,True
1627069802054.65,88.38,-6.35,-41.02,-46.88,135.26,47.370000000000005,182.63,True
1627069802058.56,153.32,-7.32,-46.88,-65.43,218.75,54.2,272.95,True
1627069802062.46,-131.84,-18.55,-65.92,-86.43,218.27,84.47,302.74,True
1627069802066.37,-249.51,-13.67,-60.06,-77.64,327.15,73.73,400.88,True
1627069802070.28,16.11,-2.44,-37.11,-57.13,73.24000000000001,39.55,112.79,True
1627069802074.18,187.01,-6.35,-37.11,-44.92,231.93,43.46,275.39,True
1627069802078.09,-40.04,-14.65,-49.32,-62.01,102.05,63.97,166.02,True
1627069802082.0,-247.56,-17.58,-52.73,-74.71,322.27,70.31,392.58,True
1627069802085.9,-59.08,-21.0,-49.8,-54.2,113.28,70.8,184.07999999999998,True
1627069802089.81,189.94,-21.0,-43.95,-42.48,232.42,64.95,297.37,True
1627069802093.71,60.06,-24.9,-51.27,-55.18,115.24000000000001,76.17,191.41000000000003,True
1627069802097.62,-211.43,-30.76,-51.27,-76.17,287.6,82.03,369.63,True
1627069802101.53,-131.35,-31.74,-41.02,-61.04,192.39,72.76,265.15,True
1627069802105.43,164.06,-30.27,-31.25,-41.5,205.56,61.519999999999996,267.08000000000004,True
1627069802109.34,144.53,-39.06,-40.04,-47.36,191.89,79.1,270.99,True
1627069802113.25,-145.51,-38.09,-40.04,-68.85,214.35999999999999,78.13,292.49,True
1627069802117.15,-184.08,-35.16,-35.64,-71.29,255.37,70.8,326.16999999999996,True
1627069802121.06,95.21,-31.25,-33.2,-48.34,143.55,64.45,208.0,True
1627069802124.96,186.04,-25.39,-20.02,-33.2,219.24,45.41,264.65,True
1627069802128.87,-75.68,-30.27,-26.86,-55.66,131.34,57.129999999999995,188.47000000000003,True
1627069802132.78,-217.29,-34.18,-42.97,-72.75,290.03999999999996,77.15,367.18999999999994,True
1627069802136.68,18.55,-34.18,-37.6,-45.9,64.45,71.78,136.23,True
1627069802140.59,209.96,-37.11,-32.71,-21.97,231.93,69.82,301.75,True
1627069802144.5,4.39,-33.69,-29.3,-51.27,55.660000000000004,62.989999999999995,118.64999999999999,True
1627069802148.4,-230.96,-38.09,-34.67,-75.2,306.16,72.76,378.92,True
1627069802152.31,-79.59,-40.04,-38.09,-63.48,143.07,78.13,221.2,True
1627069802156.21,179.69,-29.79,-27.83,-44.43,224.12,57.62,281.74,True
1627069802160.12,73.73,-30.27,-27.83,-61.04,134.77,58.099999999999994,192.87,True
1627069802164.03,-208.98,-37.6,-34.67,-82.52,291.5,72.27000000000001,363.77000000000004,True
1627069802167.93,-153.81,-31.74,-29.3,-59.57,213.38,61.04,274.42,True
1627069802171.84,141.11,-19.04,-10.74,-25.88,166.99,29.78,196.77,True
1627069802175.75,151.37,-17.58,-16.6,-25.39,176.76,34.18,210.93999999999997,True
1627069802179.65,-132.32,-20.51,-30.27,-49.32,181.64,50.78,232.42,True
1627069802183.56,-195.31,-23.44,-34.67,-39.55,234.86,58.11,292.97,True
1627069802187.46,74.71,-18.55,-18.55,-8.3,83.00999999999999,37.1,120.10999999999999,True
1627069802191.37,189.45,-8.79,-5.37,-20.51,209.95999999999998,14.16,224.11999999999998,True
1627069802195.28,-70.31,-17.58,-19.04,-51.76,122.07,36.62,158.68999999999997,True
1627069802199.18,-240.72,-24.9,-27.34,-55.66,296.38,52.239999999999995,348.61999999999995,True
1627069802203.09,-14.16,-16.11,-20.51,-31.74,45.9,36.620000000000005,82.52,True
1627069802207.0,210.94,-7.32,-14.16,-10.74,221.68,21.48,243.16,True
1627069802210.9,35.16,-14.65,-20.02,-26.37,61.53,34.67,96.2,True
1627069802214.81,-214.36,-22.46,-28.81,-45.9,260.26,51.269999999999996,311.53,True
1627069802218.71,-84.47,-25.39,-25.88,-21.0,105.47,51.269999999999996,156.74,True
1627069802222.62,189.45,-23.44,-17.58,-10.25,199.7,41.019999999999996,240.71999999999997,True
1627069802226.53,115.72,-30.27,-24.9,-30.27,145.99,55.17,201.16000000000003,True
1627069802230.43,-173.34,-43.46,-33.69,-38.09,211.43,77.15,288.58000000000004,True
1627069802234.34,-157.71,-34.67,-24.41,-42.48,200.19,59.08,259.27000000000004,True
1627069802238.25,129.88,-27.83,-17.09,-29.3,159.18,44.92,204.1,True
1627069802242.15,157.71,-34.67,-20.02,-22.46,180.17000000000002,54.69,234.86000000000004,True
1627069802246.06,-125.0,-37.6,-22.95,-41.02,166.02,60.55,226.57,True
1627069802249.96,-217.29,-38.57,-20.02,-47.85,265.14,58.59,323.72999999999996,True
1627069802253.87,48.83,-39.06,-14.65,-26.86,75.69,53.71,129.4,True
1627069802257.78,197.75,-36.13,-15.14,-29.79,227.54,51.27,278.81,True
1627069802261.68,-51.27,-39.55,-22.95,-57.13,108.4,62.5,170.89999999999998,True
1627069802265.59,-244.63,-38.09,-28.32,-60.06,304.69,66.41,371.09999999999997,True
1627069802269.5,-45.9,-32.71,-29.79,-41.5,87.4,62.5,149.9,True
1627069802273.4,179.69,-32.23,-27.34,-30.76,210.45,59.56999999999999,270.02,True
1627069802277.31,23.44,-32.71,-24.9,-50.29,73.73,57.61,131.34,True
1627069802281.21,-244.63,-37.11,-31.25,-75.2,319.83,68.36,388.19,True
1627069802285.12,-146.97,-41.5,-33.69,-57.62,204.59,75.19,279.78,True
1627069802289.03,132.81,-46.39,-32.71,-32.23,165.04,79.1,244.14000000000001,True
1627069802292.93,86.91,-44.92,-32.71,-50.29,137.2,77.63,214.83,True
1627069802296.84,-194.34,-43.95,-33.2,-78.13,272.47,77.15,349.62,True
1627069802300.75,-206.05,-47.36,-40.04,-71.29,277.34000000000003,87.4,364.74000000000007,True
1627069802304.65,80.57,-50.78,-46.88,-32.71,113.28,97.66,210.94,True
1627069802308.56,148.44,-44.92,-40.53,-36.62,185.06,85.45,270.51,True
1627069802312.46,-129.39,-48.34,-45.41,-69.34,198.73,93.75,292.48,True
1627069802316.37,-253.42,-48.34,-49.8,-70.8,324.21999999999997,98.14,422.35999999999996,True
1627069802320.28,-0.49,-44.92,-32.71,-49.8,50.29,77.63,127.92000000000002,True
1627069802324.18,180.18,-42.97,-19.53,-33.69,213.87,62.5,276.37,True
1627069802328.09,-42.48,-34.67,-23.44,-53.71,96.19,58.11,154.3,True
1627069802332.0,-257.81,-42.97,-35.16,-59.08,316.89,78.13,395.02,True
1627069802335.9,-73.24,-46.39,-27.83,-23.44,96.67999999999999,74.22,170.89999999999998,True
1627069802339.81,178.22,-34.18,-13.67,-16.6,194.82,47.85,242.67,True
1627069802343.71,50.29,-37.11,-19.53,-43.46,93.75,56.64,150.39000000000001,True
1627069802347.62,-220.21,-46.39,-30.76,-65.43,285.64,77.15,362.78999999999996,True
1627069802351.53,-140.63,-44.43,-33.2,-44.92,185.55,77.63,263.18,True
1627069802355.43,140.14,-29.3,-24.41,-11.72,151.85999999999999,53.71,205.57,True
1627069802359.34,105.96,-33.69,-27.83,-41.99,147.95,61.519999999999996,209.46999999999997,True
1627069802363.25,-183.11,-49.8,-42.97,-59.57,242.68,92.77,335.45000000000005,True
1627069802367.15,-213.87,-45.9,-33.69,-35.64,249.51,79.59,329.09999999999997,True
1627069802371.06,57.62,-39.55,-18.07,-25.39,83.00999999999999,57.62,140.63,True
1627069802374.96,151.37,-42.48,-20.51,-21.48,172.85,62.989999999999995,235.83999999999997,True
1627069802378.87,-120.61,-56.15,-42.48,-41.02,161.63,98.63,260.26,True
1627069802382.78,-277.34,-57.13,-37.11,-63.48,340.82,94.24000000000001,435.06,True
1627069802386.68,-34.18,-47.85,-16.11,-46.39,80.57,63.96,144.52999999999997,True
1627069802390.59,160.64,-47.36,-21.0,-30.76,191.39999999999998,68.36,259.76,True
1627069802394.5,-35.16,-44.43,-26.86,-51.27,86.43,71.28999999999999,157.72000000000003,True
1627069802398.4,-259.28,-48.83,-26.37,-66.41,325.68999999999994,75.2,400.88999999999993,True
1627069802402.31,-102.05,-49.32,-20.51,-43.95,146.0,69.83,215.82999999999998,True
1627069802406.21,162.11,-47.36,-14.65,-13.18,175.29000000000002,62.01,237.30000000000004,True
1627069802410.12,60.55,-51.27,-20.02,-23.44,83.99,71.29,155.28,True
1627069802414.03,-222.66,-53.22,-28.81,-52.25,274.90999999999997,82.03,356.94,True
1627069802417.93,-187.5,-50.29,-32.23,-47.85,235.35,82.52,317.87,True
1627069802421.84,98.14,-47.36,-25.39,-21.0,119.14,72.75,191.89,True
1627069802425.75,109.86,-52.25,-25.39,-20.02,129.88,77.64,207.51999999999998,True
1627069802429.65,-170.9,-48.34,-21.97,-59.08,229.98000000000002,70.31,300.2900000000001,True
1627069802433.56,-228.52,-44.92,-16.11,-62.5,291.02,61.03,352.05,True
1627069802437.46,49.32,-43.46,-6.35,-23.44,72.76,49.81,122.57,True
1627069802441.37,167.97,-35.16,1.95,-15.14,183.11,37.11,220.22,True
1627069802445.28,-90.33,-32.23,-2.93,-47.36,137.69,35.16,172.85,True
1627069802449.18,-267.58,-37.11,-10.25,-58.11,325.69,47.36,373.05,True
1627069802453.09,-53.22,-37.11,-15.63,-31.25,84.47,52.74,137.21,True
1627069802457.0,162.6,-26.37,-11.23,-21.48,184.07999999999998,37.6,221.67999999999998,True
1627069802460.9,-13.67,-29.79,-11.23,-45.9,59.57,41.019999999999996,100.59,True
1627069802464.81,-265.63,-38.09,-23.93,-64.45,330.08,62.02,392.09999999999997,True
1627069802468.71,-139.65,-44.92,-26.37,-25.88,165.53,71.29,236.82,True
1627069802472.62,130.86,-40.53,-8.79,6.84,137.70000000000002,49.32,187.02,True
1627069802476.53,64.45,-29.79,-4.88,-22.95,87.4,34.67,122.07,True
1627069802480.43,-213.38,-37.6,-27.83,-48.34,261.72,65.43,327.15000000000003,True
1627069802484.34,-202.64,-33.2,-34.18,-37.11,239.75,67.38,307.13,True
1627069802488.25,84.96,-24.41,-22.46,-8.79,93.75,46.870000000000005,140.62,True
1627069802492.15,123.05,-22.46,-20.02,-12.21,135.26,42.480000000000004,177.74,True
1627069802496.06,-165.04,-27.34,-28.32,-41.5,206.54,55.66,262.2,True
1627069802499.96,-262.7,-28.81,-28.81,-42.97,305.66999999999996,57.62,363.28999999999996,True
1627069802503.87,2.44,-24.41,-22.95,-16.6,19.040000000000003,47.36,66.4,True
1627069802507.78,151.37,-22.46,-27.83,-13.67,165.04,50.29,215.32999999999998,True
1627069802511.68,-87.89,-27.34,-41.5,-45.41,133.3,68.84,202.14000000000001,True
1627069802515.59,-282.23,-34.67,-49.32,-49.8,332.03000000000003,83.99000000000001,416.02000000000004,True
1627069802519.5,-61.04,-25.39,-34.18,-21.0,82.03999999999999,59.57,141.60999999999999,True
1627069802523.4,166.99,-22.95,-18.55,-14.16,181.15,41.5,222.65,True
1627069802527.31,0.0,-34.18,-27.83,-30.76,30.76,62.01,92.77,True
1627069802531.21,-257.81,-36.62,-35.64,-45.9,303.71,72.25999999999999,375.96999999999997,True
1627069802535.12,-154.3,-29.79,-27.34,-36.13,190.43,57.129999999999995,247.56,True
1627069802539.03,127.44,-27.83,-27.83,-7.32,134.76,55.66,190.41999999999996,True
1627069802542.93,82.03,-29.3,-40.53,-13.18,95.21000000000001,69.83,165.04000000000002,True
1627069802546.84,-210.45,-30.76,-45.9,-37.6,248.04999999999998,76.66,324.71,True
1627069802550.75,-228.52,-33.69,-38.09,-40.53,269.05,71.78,340.83000000000004,True
1627069802554.65,61.52,-30.27,-32.71,-27.83,89.35,62.980000000000004,152.32999999999998,True
1627069802558.56,135.25,-27.83,-38.09,-22.95,158.2,65.92,224.11999999999998,True
1627069802562.46,-132.81,-28.81,-37.6,-42.97,175.78,66.41,242.19,True
1627069802566.37,-258.79,-23.44,-33.69,-63.48,322.27000000000004,57.129999999999995,379.40000000000003,True
1627069802570.28,-9.28,-15.14,-25.88,-45.41,54.69,41.019999999999996,95.71,True
1627069802574.18,162.6,-14.16,-17.09,-36.62,199.22,31.25,230.47,True
1627069802578.09,-69.82,-19.04,-32.23,-71.29,141.11,51.269999999999996,192.38,True
1627069802582.0,-283.69,-30.76,-48.34,-90.33,374.02,79.10000000000001,453.12,True
1627069802585.9,-96.19,-34.18,-33.69,-50.78,146.97,67.87,214.84,True
1627069802589.81,151.37,-33.2,-29.3,-22.46,173.83,62.5,236.33000000000004,True
1627069802593.71,19.53,-40.04,-38.09,-57.13,76.66,78.13,154.79,True
1627069802597.62,-250.98,-44.92,-45.41,-82.52,333.5,90.33,423.83000000000004,True
1627069802601.53,-172.85,-48.34,-53.71,-51.76,224.60999999999999,102.05000000000001,326.65999999999997,True
1627069802605.43,120.61,-45.41,-50.78,-18.55,139.16,96.19,235.35,True
1627069802609.34,113.28,-28.32,-33.2,-31.74,145.02,61.52,206.54000000000002,True
1627069802613.25,-192.38,-30.27,-32.23,-64.94,257.32,62.5,319.82,True
1627069802617.15,-243.65,-38.09,-40.53,-63.48,307.13,78.62,385.75,True
1627069802621.06,59.57,-28.81,-29.3,-25.39,84.96000000000001,58.11,143.07000000000002,True
1627069802624.96,166.02,-25.39,-23.44,-25.39,191.41000000000003,48.83,240.24,True
1627069802628.87,-99.61,-25.88,-32.23,-58.11,157.72,58.11,215.82999999999998,True
1627069802632.78,-243.65,-24.9,-43.46,-57.62,301.27,68.36,369.62999999999994,True
1627069802636.68,-10.74,-24.41,-38.09,-35.64,46.38,62.5,108.88000000000001,True
1627069802640.59,180.18,-21.0,-27.34,-27.34,207.52,48.34,255.86,True
1627069802644.5,-21.0,-24.9,-34.18,-38.57,59.57,59.08,118.65,True
1627069802648.4,-260.74,-38.57,-53.22,-47.85,308.59000000000003,91.78999999999999,400.38,True
1627069802652.31,-109.38,-26.86,-45.41,-34.18,143.56,72.27,215.83,True
1627069802656.21,146.48,-16.11,-26.86,-32.71,179.19,42.97,222.16000000000003,True
1627069802660.12,46.88,-22.46,-37.11,-57.13,104.01,59.57,163.57999999999998,True
1627069802664.03,-227.05,-23.93,-46.39,-76.17,303.22,70.32,373.54,True
1627069802667.93,-187.99,-22.46,-32.71,-74.71,262.7,55.17,317.86999999999995,True
1627069802671.84,99.61,-22.46,-19.53,-54.69,154.3,41.99,196.29000000000002,True
1627069802675.75,120.12,-25.39,-25.88,-49.8,169.92000000000002,51.269999999999996,221.19,True
1627069802679.65,-163.57,-27.34,-31.74,-74.71,238.27999999999997,59.08,297.35999999999996,True
1627069802683.56,-243.65,-21.97,-32.23,-71.78,315.43,54.199999999999996,369.63,True
1627069802687.46,24.41,-23.44,-30.76,-43.95,68.36,54.2,122.56,True
1627069802691.37,149.41,-25.39,-30.76,-36.62,186.03,56.150000000000006,242.18,True
1627069802695.28,-106.93,-25.88,-40.04,-60.55,167.48000000000002,65.92,233.4,True
1627069802699.18,-285.16,-31.74,-40.53,-83.01,368.17,72.27,440.44000000000005,True
1627069802703.09,-62.99,-31.25,-27.34,-55.18,118.17,58.59,176.76000000000002,True
1627069802707.0,156.74,-18.07,-18.55,-28.81,185.55,36.620000000000005,222.17000000000002,True
1627069802710.9,-13.18,-15.14,-28.32,-32.23,45.41,43.46,88.87,True
1627069802714.81,-252.93,-12.7,-25.39,-53.22,306.15,38.09,344.23999999999995,True
1627069802718.71,-120.12,-8.79,-19.53,-38.57,158.69,28.32,187.01,True
1627069802722.62,155.76,-12.7,-22.46,-5.37,161.13,35.16,196.29,True
1627069802726.53,82.03,-15.14,-25.88,-22.46,104.49000000000001,41.019999999999996,145.51000000000002,True
1627069802730.43,-206.05,-20.02,-37.11,-58.11,264.16,57.129999999999995,321.29,True
1627069802734.34,-203.13,-18.55,-34.18,-52.73,255.85999999999999,52.730000000000004,308.59,True
1627069802738.25,76.66,-16.6,-23.93,-19.04,95.69999999999999,40.53,136.23,True
1627069802742.15,123.05,-17.09,-25.39,-24.41,147.46,42.480000000000004,189.94,True
1627069802746.06,-153.81,-13.67,-32.23,-56.15,209.96,45.9,255.85999999999999,True
1627069802749.96,-252.44,-11.72,-31.25,-57.62,310.06,42.97,353.03000000000003,True
1627069802753.87,11.23,-17.09,-26.37,-14.65,25.880000000000003,43.46,69.34,True
